PSML_position_x,PSML_position_y,PSML_position_z,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSML_gripper_angle,PSMR_gripper_angle,Trackstar time,True frame #,Frame,Timestamp,PSML_velocity_x,PSML_velocity_y,PSML_velocity_z,PSMR_velocity_x,PSMR_velocity_y,PSMR_velocity_z
265.4905,50.45270000000001,-189.53250000000003,423.4905,-165.9805,-117.1465,0.03922104506362875,0.0,1674859300.8826,1503,1214,1674859300881.0,-0.02400000131864204,0.021766000002700996,0.017305017712565176,0.03181498363079004,-0.018420061303780492,0.01395000135514343
264.7095,51.1783,-188.807,424.16,-167.0965,-116.2535,0.03600459985865903,0.0,1674859300.9157,1504,1215,1674859300914.3333,-0.02400000131864261,0.021207998640392935,0.015070012256009154,0.029019976807043633,-0.018975062658764506,0.020650017712605256
263.98400000000004,51.73635,-188.0815,424.774,-168.548,-114.691,0.02649495632205232,0.0,1674859300.9488,1505,1216,1674859300947.6667,-0.02343500407741735,0.01953350681662252,0.018974993188719477,0.022320009521727486,-0.035719980896468655,0.03180996322068397
263.4815,52.4061,-187.1885,425.5555,-170.05450000000005,-112.7374,0.02322900384242646,0.0,1674859300.9818,1506,1217,1674859300981.0,-0.02008999591089416,0.01953400681784317,0.023440004089625145,0.020650005444568794,-0.04073999315235833,0.0440909932036673
263.0905,53.02,-186.40750000000003,426.05800000000005,-170.892,-111.78875,0.01597018380166608,0.0,1674859301.0149,1507,1218,1674859301014.3333,-0.016189986389386107,0.018417004090785814,0.023995005444608305,0.01898000136741067,-0.03795498635302496,0.0446474945623132
262.70050000000003,53.3549,-185.793,426.895,-171.2265,-111.06285,0.0119926994182468,0.0,1674859301.048,1508,1219,1674859301047.6667,-0.012835002771142377,0.016185514986728666,0.0228850108645041,0.02120999047879153,-0.02678504089377409,0.03628153541172307
262.47700000000003,53.68975,-185.012,427.341,-171.78500000000003,-109.83525,0.009879077348191956,0.0,1674859301.0811,1509,1220,1674859301081.0,-0.01004499595960178,0.012836506810439125,0.02176500813012248,0.017854982287853885,-0.017305017749186257,0.029021517687070286
262.3095,53.9688,-184.5095,427.341,-172.78949999999998,-108.99795,0.0,0.0,1674859301.1141,1510,1221,1674859301114.3333,-0.0078099905030460425,0.00948799863537038,0.01898000133078968,0.012829970019756982,-0.01897502182634466,0.027908014968557774
262.254,54.30365,-184.11900000000003,427.732,-172.845,-108.71905,0.0022989233613682322,0.0,1674859301.1472,1511,1222,1674859301147.6667,-0.004465006835974191,0.009487498637811757,0.01674001226823581,0.00836999179699527,-0.016185035449325338,0.023438036794623193
262.198,54.69435,-183.505,427.9555,-172.5105,-108.3284,0.0040508127987591725,0.0,1674859301.1803,1512,1223,1674859301181.0,-0.0027900027466091237,0.010046000001340542,0.015070008191077686,0.0061449863648522845,-0.007255013647514009,0.01506851636122368
262.0305,55.25245,-182.947,428.011,-172.622,-108.1048,0.004788501406959101,0.0,1674859301.2134,1513,1224,1674859301214.3333,-0.0027900027466085547,0.012836506814101296,0.015625009546061414,0.006699987719836579,0.001675008154296469,0.008931501378277
261.91900000000004,55.5315,-182.556,428.1225,-172.7335,-107.88165,0.0058133142057624826,0.0,1674859301.2464,1514,1225,1674859301247.6667,-0.0033500000122467376,0.012278509538697387,0.01563000952164764,0.0039050013672304647,0.00111501088865857,0.008374004100431645
261.863,55.64315000000001,-182.11,428.1785,-172.7895,-107.65835,0.003029907572736983,0.0,1674859301.2795,1515,1226,1674859301281.0,-0.0033500000122467376,0.009488002725936707,0.013950005420074777,0.0022299972778653987,-0.002789998645056142,0.006700500014728318
261.863,55.810550000000006,-181.6635,428.1785,-172.957,-107.3236,0.0,0.0,1674859301.3126,1516,1227,1674859301314.3333,-0.0016749959228816718,0.005580993187339105,0.012835002697900381,0.0016749959228811034,-0.0033500000122468113,0.007812002728357939
261.8075,56.1454,-180.9935,428.2905,-172.84550000000004,-107.3238,0.0,0.0,1674859301.3493,1517,1228,1674859301347.6667,-0.0011149986572434889,0.006138990462743012,0.015624989074919987,0.0016799958984676105,-0.0011200109008662397,0.005578513634066302
261.64,56.42445,-179.98899999999998,428.4575,-172.622,-107.49125,0.0,0.0,1674859301.3824,1518,1229,1674859301381.0,-0.0022300013794178852,0.007812994549666918,0.02121000271020756,0.002789998608435064,0.0016749959228813023,0.0016710040942482613
261.528,56.8151,-179.0405,428.625,-172.4545,-107.71415,0.0,0.0,1674859301.4155,1519,1230,1674859301414.3333,-0.003350004113799224,0.010045500000119749,0.026230014966096383,0.004465002697800698,0.005025004101612288,-0.0039055095202870254
261.3605,56.9268,-178.3705,428.7925,-172.28699999999995,-107.77,0.0,0.0,1674859301.4486,1520,1231,1674859301447.6667,-0.004469998645076159,0.007814010896062672,0.02623001496609667,0.0050199999878529425,0.005585001367251608,-0.004462006803014995
261.1375,56.92675,-178.0915,428.848,-172.34300000000005,-107.77,0.0,0.0,1674859301.4816,1521,1232,1674859301481.0,-0.005025000000059885,0.0050230040820811945,0.01897499725365069,0.0039049972656785468,0.0027899945435032134,-0.002787502714870367
260.8585,56.92675,-177.58900000000003,428.792,-172.4545,-107.60255,0.0003338946797874848,0.0,1674859301.5147,1522,1233,1674859301514.3333,-0.006695004077218577,0.001116494544704386,0.014514986364952251,0.0016699918091216742,-1.2268036533406393e-08,0.0011160068151823182
260.6915,56.70355,-177.31,428.7365,-172.622,-107.82575,0.0005008334678727562,0.0,1674859301.5478,1523,1234,1674859301547.6667,-0.00669000410163207,-0.0022324891028363725,0.010605005456655993,-0.0005599973022597498,-0.0033499959106951757,-0.0005574850134709943
260.5795,56.42444999999999,-177.0865,428.848,-173.013,-107.88185,0.0023425769056746315,0.0,1674859301.5809,1524,1235,1674859301581.0,-0.005580001391664616,-0.005022995915597198,0.010050004101672267,4.0649314882728925e-09,-0.006700004089425023,-0.0011184863831032515
260.524,56.20125,-176.696,429.0715,-173.12400000000002,-107.8261,0.006375350398198053,0.0,1674859301.6139,1525,1236,1674859301614.3333,-0.0033449959351083123,-0.007255001364829165,0.008930001367290928,0.0027950108886790302,-0.006695004077218648,-0.0022354891101606807
260.5795,56.0896,-176.41750000000005,429.12699999999995,-173.29149999999996,-107.5471,0.0023408497952458816,0.0,1674859301.647,1526,1237,1674859301647.6667,-0.0011200067993133954,-0.006139506811579973,0.008925001391704138,0.0039050054687829513,-0.006695004077217796,0.0027864863684746977
260.5795,56.03375,-176.13799999999995,429.18300000000005,-173.4595,-107.3238,0.0051274309872020975,0.0,1674859301.6801,1527,1238,1674859301681.0,-4.064931487622371e-09,-0.00390700136112714,0.009485002758895944,0.0033500041137997927,-0.004464998632869002,0.005580493189780368
260.524,55.97795000000001,-175.8035,429.295,-173.4595,-107.2678,0.008087337529384453,0.0,1674859301.7132,1528,1239,1674859301714.3333,-4.064931487622371e-09,-0.0022329972742030934,0.00892500139170442,0.0022350013916248275,-0.003354995922901265,0.005582993195883981
260.69100000000003,55.978,-175.301,429.3505,-173.4595,-107.04465,0.012130108228815072,0.0,1674859301.7462,1529,1240,1674859301747.6667,0.0011149904907595085,-0.0011160027282780343,0.011164990454258573,0.0022350013916253957,-0.0016800041015729381,0.005024495922921381
260.7465,55.978,-174.7425,429.239,-173.7385,-106.82135,0.013151468633207323,0.0,1674859301.7793,1530,1241,1674859301781.0,0.0016699918457432352,-0.0005575013647493196,0.01395499726579747,0.0005599973022586243,-0.002790006811540107,0.005024495922921523
260.8025,55.978,-174.2405,428.96,-174.29649999999995,-106.76555,0.015050374177608275,0.0,1674859301.816,1531,1242,1674859301814.3333,0.002784994567917632,4.999975586012761e-07,0.01563000135516367,-0.0033500122436627457,-0.008370020434619884,0.00502249591803849
260.8585,55.9222,-173.79399999999995,428.73699999999997,-174.5755,-106.82155,0.0159291741613068,0.0,1674859301.8491,1532,1243,1674859301847.6667,0.001674999987812574,-0.0005579972754039281,0.015070004089525487,-0.006134998645096414,-0.01116000681164006,0.0022310095483431586
260.9145,55.6431,-173.29149999999996,428.5135,-174.9105,-106.76555,0.01211321280514638,0.0,1674859301.8822,1533,1244,1674859301881.0,0.0016800000000195168,-0.0033490040893854045,0.014510002722334816,-0.007255001379477185,-0.011720008178831015,0.0005580054638604151
260.9145,55.4757,-172.90099999999998,428.4015,-174.91,-106.5421,0.01696888178592564,0.0,1674859301.9153,1534,1245,1674859301914.3333,0.0011199986328288474,-0.00502300817630938,0.01339500000015985,-0.0055849973023190625,-0.0061349945435440105,0.002234509556888075
260.8585,55.1408,-172.6775,428.29,-174.96599999999998,-106.5421,0.018020266244623082,0.0,1674859301.9483,1535,1246,1674859301947.6667,4.1015524810418076e-09,-0.007813994548446232,0.01116501088877786,-0.004470002746628066,-0.003905005432162019,0.0027945068225264003
260.9145,54.9734,-172.4545,428.23400000000004,-174.9105,-106.3748,0.018904339226523476,0.0,1674859301.9814,1536,1247,1674859301981.0,4.1015524810418076e-09,-0.0066969918213888036,0.008370004065030886,-0.0027949986572629996,4.101552408472542e-09,0.003907509539818332
260.9705,54.86175,-172.23149999999995,428.1785,-174.96599999999998,-106.3191,0.02173223628914613,0.0,1674859302.0145,1537,1248,1674859302014.3333,0.0005600054687437191,-0.006139490460301534,0.0066949999756661036,-0.0022299972778653874,-0.0005599972656382612,0.0022300054443492264
261.19350000000003,54.80595,-171.9525,428.011,-174.743,-106.15175,0.024521062623340157,0.0,1674859302.0476,1538,1249,1674859302047.6667,0.0033499918457633258,-0.003348504088164611,0.007249997265718348,-0.0027899945435035703,0.002229989111381062,0.0039034972730023973
261.3605,54.69435,-171.6735,428.12300000000005,-174.4635,-106.15155,0.02812391719748049,0.0,1674859302.0806,1539,1250,1674859302081.0,0.00445999455573078,-0.0027905027258566186,0.007809998632909018,-0.0011099904419309928,0.004469994580144593,0.0022324931934025443
261.4725,54.5827,-171.50549999999996,428.29,-174.5195,-106.09605,0.033128774041382265,0.0,1674859302.1137,1540,1251,1674859302114.3333,0.0050199959229214495,-0.0027905027258566186,0.007259997290132234,0.0011150149902114258,0.004464994567937366,0.0022304931885197958
261.528,54.3595,-171.394,428.4015,-174.40800000000004,-105.92825,0.034193408807739516,0.0,1674859302.1468,1541,1252,1674859302147.6667,0.0033450041015922693,-0.004464494552068482,0.005585005468803053,0.0039050013672304643,0.0033500000122463694,0.002234993166547254
261.4165,53.9688,-171.394,428.346,-174.352,-106.09575,0.03831891015364268,0.0,1674859302.1799,1542,1253,1674859302181.0,0.0005599973022591811,-0.007255501366049887,0.002794998657263023,0.0022299972778648293,0.0011149945556906335,0.0005579890722990133
261.249,53.68975,-171.45,428.4575,-174.1285,-106.43055,0.03878137433159398,0.0,1674859302.2129,1543,1254,1674859302214.3333,-0.0022350095214877922,-0.008929505452974005,0.0005549931884994919,0.0016749959228811026,0.003910001379437607,-0.0033450204565328074
261.19350000000003,53.5781,-171.50599999999997,428.5135,-173.85,-106.76535,0.046711420121959335,0.0,1674859302.246,1544,1255,1674859302247.6667,-0.003345004101592282,-0.007814010899724671,-0.0011199986328288348,0.0011199986328294263,0.005579993225181132,-0.008370995915637022
260.9705,53.24325,-171.8965,428.681,-173.6825,-106.87715,0.053750902846951235,0.0,1674859302.2828,1545,1256,1674859302281.0,-0.004460006823766678,-0.007255509536195957,-0.005025008166543831,0.0033500040771782193,0.006694995947355244,-0.007813994555770545
260.6915,52.9642,-172.231,428.681,-173.6825,-107.0446,0.05745281423710349,0.0,1674859302.3158,1546,1257,1674859302314.3333,-0.005575009545941642,-0.007255509536195957,-0.007810014965876918,0.002235001355003823,0.00445999049079894,-0.006140490470067221
260.5795,52.7968,-172.28699999999995,428.681,-173.7385,-107.15635,0.06472551802860647,0.0,1674859302.3489,1547,1258,1674859302347.6667,-0.006140006787166333,-0.007813006814041313,-0.0078100149658766336,0.0016750040893650715,0.001115006823727089,-0.003910001361127317
260.468,52.5735,-172.23149999999995,428.6805,-173.9615,-107.21215,0.06561440251532374,0.0,1674859302.382,1548,1259,1674859302381.0,-0.005025004064991368,-0.006697504090645981,-0.0033500040771779114,-5.000012206937225e-06,-0.0027900027099876227,-0.003349999993936363
260.3565,52.3503,-172.34300000000005,428.6805,-174.1845,-107.21215,0.06597250224898336,0.0,1674859302.4151,1549,1260,1674859302414.3333,-0.0033499999756263026,-0.006139002727117267,-0.0011199986328296867,-5.000012206937225e-06,-0.0050200081543369844,-0.0016754959057915936
260.189,52.2945,-172.34300000000005,428.5135,-174.296,-107.26765,0.06527126055692087,0.0,1674859302.4481,1550,1261,1674859302447.6667,-0.0039049972656779786,-0.00502300817630938,-0.0005600013671917878,-0.0016749918579496096,-0.005575005444389229,-0.001112998652360299
260.133,52.18285,-172.5105,428.5135,-174.40800000000004,-107.15615,0.06554044765360607,0.0,1674859302.4812,1551,1262,1674859302481.0,-0.00334999591069482,-0.003906505450472673,-0.0027900068115405807,-0.0016699918457426669,-0.00446500273442206,0.0005600054321223025
260.13300000000004,51.9596,-172.622,428.5135,-174.46400000000003,-107.15645,0.06515451210127297,0.0,1674859302.5143,1552,1263,1674859302514.3333,-0.0022349931885192868,-0.003907005451693324,-0.0027900068115397285,-0.0016699918457426669,-0.0027949986572633682,0.0005570054247979663
260.13300000000004,51.848,-172.845,428.2905,-174.687,-107.04445,0.06515451210127297,0.0,1674859302.5474,1553,1264,1674859302547.6667,-0.000560001367190676,-0.0044650027270973025,-0.005019995922920868,-0.0022299891113814183,-0.00390999321295408,0.0022319972461271455
260.0775,51.6806,-172.957,428.1785,-174.85399999999996,-106.93315,0.06039657823288044,0.0,1674859302.5804,1554,1265,1674859302581.0,-0.0005550013549837331,-0.005022504088184642,-0.004464994567937425,-0.003349991845763326,-0.004459994555729727,0.002229997241244255
260.3,51.56895,-172.957,428.1225,-174.91,-106.93315,0.05637314870891987,0.0,1674859302.6135,1555,1266,1674859302614.3333,0.0016700040771581168,-0.003906501363568587,-0.0033499918457627446,-0.003909993212953996,-0.004459994555730296,0.002232997248568591
260.7465,51.45735000000001,-172.90099999999998,427.9555,-174.91,-106.82155,0.04098045591156221,0.0,1674859302.6466,1556,1267,1674859302647.6667,0.006134982275506903,-0.003906501363568446,-0.0005600054687431374,-0.0033499959473158127,-0.002230005444349156,0.002228997268099613
261.026,51.51315,-172.7335,427.84400000000005,-174.7985,-106.7097,0.03645164836029947,0.0,1674859302.6796,1557,1268,1674859302681.0,0.009484990454238172,-0.0016744959143364779,0.002235001355003836,-0.003344995935107733,0.0005550013549833636,0.002234497281527421
261.249,51.4573,-172.6775,427.788,-174.687,-106.5421,0.0353045160779299,0.0,1674859302.7127,1558,1269,1674859302714.3333,0.009489990466445114,-0.001116494552028557,0.0027950027221945056,-0.0033449959351083015,0.0022300054443489983,0.003910501373334217
261.249,51.4573,-172.622,427.9555,-174.63099999999997,-106.1518,0.037783927811153216,0.0,1674859302.7495,1559,1270,1674859302747.6667,0.005025012268096327,-5.000012208135918e-07,0.002790002746608283,-1.2268036449850547e-08,0.0027900027099877493,0.006697487765002375
261.305,51.5131,-172.622,427.955,-174.7425,-105.9843,0.03480190682034183,0.0,1674859302.7825,1560,1271,1674859302781.0,0.0027900068115400225,-5.000012206714891e-07,0.001114998657242933,0.0011099904419304353,0.000559997265638104,0.007253989123648128
261.305,51.7922,-172.3985,427.8995,-174.63099999999997,-105.9843,0.03290885033473697,0.0,1674859302.8156,1561,1272,1674859302814.3333,0.0005600013671906613,0.0033490081762895907,0.0027900027466085677,0.0011149904541379466,0.0005599972656386724,0.005577985031841332
261.361,52.12705,-172.0635,428.01099999999997,-174.4635,-106.0958,0.02970048789528224,0.0,1674859302.8487,1562,1273,1674859302847.6667,0.0011199986328288445,0.006697491826271727,0.005584989099214398,0.0005549931884997637,0.0016749918213285317,0.0005600095336747903
261.4725,52.4061,-171.6175,428.06699999999995,-174.29649999999995,-106.1518,0.02531653411190061,0.0,1674859302.8818,1563,1274,1674859302881.0,0.0016749999878131396,0.008929997276724487,0.010044999987912836,0.001119994567897376,0.0044599986206624725,-0.0016749959228813715
261.91900000000004,52.79680000000001,-170.6125,428.011,-174.296,-106.2631,0.019243271507039927,0.0,1674859302.9148,1564,1275,1674859302914.3333,0.006140010888718805,0.010046000001340614,0.017860019067549204,0.001114994555691002,0.003349995910694166,-0.0027879986401731613
262.421,53.13165,-169.7195,428.1230000000001,-174.2405,-106.3191,0.016028814987741002,0.0,1674859302.9479,1565,1276,1674859302947.6667,0.010599989111481085,0.010046000001340543,0.023439991821588416,0.0011199945312780773,0.0022300013794178002,-0.002233001350121059
263.0355,53.41070000000001,-169.05,428.234,-173.9615,-106.7654,0.009364693618318235,0.0,1674859302.981,1566,1277,1674859302981.0,0.015630001391784363,0.010046000001340614,0.02567499727814472,0.0016699958740537247,0.0033500041137988555,-0.00613601087895288
263.6495,53.74555,-168.325,428.29,-173.85,-106.9329,0.0020700617119895574,0.0,1674859303.0141,1567,1278,1674859303014.3333,0.017305005481149428,0.009487498637811688,0.022874990442190806,0.002789998608435064,0.0044600068237668775,-0.006698012251026582
264.2625,53.9688,-167.4875,428.2345,-173.79399999999995,-106.9889,0.0,0.0,1674859303.0471,1568,1279,1674859303047.6667,0.018415000061254485,0.008371504087003946,0.022319993152138274,0.0011150067871053162,0.004465006799353384,-0.0066980122510264415
265.0445,54.24785,-166.762,428.1785,-173.738,-107.21205,0.0,0.0,1674859303.0802,1569,1280,1674859303081.0,0.020090004150620122,0.008371504087003802,0.022879994519329233,-0.0005549972900522386,0.002235001355003739,-0.004466506803015195
265.7145,54.63855,-165.9245,428.6805,-173.79399999999995,-107.32385,0.0,0.0,1674859303.1133,1570,1281,1674859303114.3333,0.020650005517810793,0.008930005450532658,0.0240049972659178,0.003905013598645916,0.000559997265638673,-0.003909505443148435
266.384,54.97335,-165.08749999999995,428.848,-174.40800000000004,-107.10035,0.0,0.0,1674859303.1464,1571,1282,1674859303147.6667,0.021215002759035484,0.010045500003781922,0.02399999729033243,0.0061350027100273395,-0.006139970019678614,-0.0011145190905428898
266.607,55.14085,-164.6415,428.625,-175.245,-106.9889,0.0,0.0,1674859303.1794,1572,1283,1674859303181.0,0.015624989111540968,0.00892999728038659,0.0212049904665846,0.004464998632869216,-0.015069991821488807,0.0022314890784224553
266.6625,55.14085,-164.52949999999996,428.5135,-175.4125,-106.8215,0.0,0.0,1674859303.2125,1573,1284,1674859303214.3333,0.009479974109063294,0.005022987741789059,0.013949972754139476,-0.0016700163451945724,-0.01618499454366377,0.005023495894845235
266.774,55.19665,-164.41750000000005,428.402,-175.524,-106.59835,0.0,0.0,1674859303.2493,1574,1285,1674859303247.6667,0.003900001355023513,0.00223300136476938,0.0067000081543558835,-0.0044600027222147474,-0.011160019079675948,0.005019995911935163
266.886,55.08505,-164.2505,428.402,-175.57999999999996,-106.37505,0.0,0.0,1674859303.2823,1575,1286,1674859303281.0,0.0027899986450560595,-0.0005580054492120248,0.003910001342816989,-0.002229997277865386,-0.0033500000122465242,0.006138498642654619
267.1095,55.14085,-164.1945,428.402,-175.6915,-106.26305,0.0,0.0,1674859303.3154,1576,1287,1674859303314.3333,0.004470002746628637,-4.086904032861091e-09,0.003349999975625467,-0.0011149945556909898,-0.002789998645056139,0.005584497290112195
267.221,55.19665,-164.1945,428.402,-175.63549999999995,-105.9841,0.0,0.0,1674859303.3485,1577,1288,1674859303347.6667,0.004470002746628637,-4.086904032861091e-09,0.002230005444349669,6.5052130349130266e-18,-0.0011150068237266752,0.006142494565516174
267.27650000000006,55.25245,-164.1945,428.4015,-175.6915,-105.7612,0.0,0.0,1674859303.3815,1578,1289,1674859303381.0,0.0039050013672310246,0.0016740000000200139,0.0005600013671906932,-5.000012206936313e-06,-0.0011150068237275278,0.006138494555750534
267.5555,55.085,-164.0275,428.4015,-175.63549999999995,-105.59345,0.0,0.0,1674859303.4146,1579,1290,1674859303414.3333,0.004460002722214183,-0.0005585054504327476,0.001670004077158431,-5.000012206936313e-06,0.000559997265638675,0.006695995916837874
267.66700000000003,55.0292,-163.9155,428.569,-175.245,-105.48215,0.0,0.0,1674859303.4477,1580,1291,1674859303447.6667,0.004460002722214752,-0.0016745000012405621,0.0027899986084350815,0.001669991809122243,0.0039049809327096744,0.00501950410283297
267.723,55.085,-164.02700000000002,428.737,-174.96599999999998,-105.64955,0.0,0.0,1674859303.4808,1581,1292,1674859303481.0,0.004465002734421126,-0.0016745000012406332,0.0016749958862604007,0.003354995922901763,0.007254989111441228,0.0011164945740011487
268.11400000000003,55.085,-164.2505,428.848,-174.96599999999998,-106.26315,0.0,0.0,1674859303.5138,1582,1293,1674859303514.3333,0.0055850054688036015,4.0869041362939784e-09,-0.0022300136474540265,0.004464998632869217,0.00669498774424999,-0.006697024501973048
268.5045,55.08505,-164.52949999999996,429.1275,-174.575,-106.319,0.0,0.0,1674859303.5469,1583,1294,1674859303547.6667,0.00837499184582264,0.0005585013598666657,-0.00613999455575,0.0055849931641455824,0.006699987719836497,-0.008368516340391872
268.8955,54.63849999999999,-165.4225,429.1275,-173.9055,-106.87735,0.0,0.0,1674859303.58,1584,1295,1674859303581.0,0.011725000024553909,-0.004465010904567643,-0.013955013635386935,0.003904989062573005,0.010604997253550926,-0.012278025885092947
269.67650000000003,54.24785,-165.86900000000003,429.239,-173.12400000000002,-106.54225,0.0063958012945899475,0.0,1674859303.6131,1585,1296,1674859303614.3333,0.015625009546061396,-0.00837152044194438,-0.01618501907973658,0.003909989074779948,0.018420016333187007,-0.002791002723415282
270.458,54.02459999999999,-166.3155,429.6855000000001,-173.236,-106.15175,0.01169592390711682,0.0,1674859303.6461,1586,1297,1674859303647.6667,0.01953499045435794,-0.010604509538677398,-0.017860010901065478,0.005579980920524326,0.013390040893614383,0.0016724754822574955
271.072,53.8572,-166.7065,430.07599999999996,-173.515,-106.48675,0.025907264892142883,0.0,1674859303.6792,1587,1298,1674859303681.0,0.021764995898706733,-0.007813002723475055,-0.012839998645175802,0.009484990454237617,0.003905017736819609,0.003905980935151774
271.7975,53.57815,-167.37599999999998,430.355,-173.57049999999995,-106.0958,0.03108308743698584,0.0,1674859303.716,1588,1299,1674859303714.3333,0.021209994543723007,-0.00669699999885907,-0.015070004089524594,0.01115999454360382,-0.004465002697799915,0.004464482298680419
272.411,53.4665,-167.9895,430.355,-174.35250000000005,-105.53775,0.03461777265441875,0.0,1674859303.749,1589,1300,1674859303747.6667,0.019530002746807888,-0.0055810054480511136,-0.01673999593526812,0.006695016345253896,-0.0111649699831172,0.006139974117568077
273.137,53.3549,-168.65949999999995,430.69,-174.51999999999995,-105.6493,0.04197129679912958,0.0,1674859303.7821,1590,1301,1674859303781.0,0.020650005481189795,-0.005023004085743192,-0.019530002746807582,0.006140014990271306,-0.010049967260941668,0.00837447957290366
273.974,52.96425000000001,-169.05,430.80199999999996,-174.4635,-105.5378,0.04527900169832665,0.0,1674859303.8152,1591,1302,1674859303814.3333,0.02176500820336419,-0.006139006810359177,-0.01673999593526841,0.004470010913112046,-0.008929964526560896,0.005579972750377124
274.755,52.62935,-169.329,430.69,-174.51999999999995,-105.5933,0.04724338787252,0.0,1674859303.8483,1592,1303,1674859303847.6667,0.023440000024693364,-0.00837149590953357,-0.01339501226819627,0.0033500163818356798,-0.0016749999511910818,-0.0005554972912729574
275.6485,52.5735,-169.2175,430.5225,-174.46400000000003,-105.5935,0.052173578683156766,0.0,1674859303.8813,1593,1304,1674859303881.0,0.025115004114058998,-0.007813994548446229,-0.00557999318856019,-0.0016749958862606552,0.0005600055053635168,0.000558005427239413
276.26250000000005,52.6852,-169.05,430.2995,-174.4635,-105.59365,0.05230162351399156,0.0,1674859303.9144,1594,1305,1674859303914.3333,0.022884998669710208,-0.0027904822840120625,2.043452044034333e-08,-0.005025004064990787,4.1381734156252054e-09,-0.0005584972985971516
276.82,52.79680000000001,-169.106,430.13199999999995,-174.7985,-105.48195,0.051783200872074366,0.0,1674859303.9475,1595,1306,1674859303947.6667,0.02065000958274228,0.0016744959143367235,0.0022300095459018643,-0.005580001355044169,-0.002784982263260537,0.0011134945373801521
277.37850000000003,52.74100000000001,-169.44099999999997,430.07599999999996,-174.96599999999998,-105.31465,0.051677834247676316,0.0,1674859303.9806,1596,1307,1674859303981.0,0.017300001404011577,0.0016749959155573752,-0.0022350013550035165,-0.004464998632869204,-0.005019987719815988,0.002788498626745644
277.6575,52.74100000000001,-170.1105,430.0205,-174.91000000000003,-105.25865,0.05402009046693743,0.0,1674859304.0136,1597,1308,1674859304014.3333,0.013949993225280307,0.0005579931884999459,-0.010605021789623893,-0.0027899945435035695,-0.0044649863648328295,0.003349999997598482
277.881,52.8526,-171.0035,430.0205,-174.96599999999998,-105.20265,0.05819920544883889,0.0,1674859304.0467,1598,1309,1674859304047.6667,0.010610009533794394,0.0005579931884998039,-0.018974980920683,-0.001115002722173822,-0.0016749999878129384,0.002793002717311748
278.383,52.7968,-171.562,429.9645,-174.96599999999998,-105.2028,0.05928051269144199,0.0,1674859304.0798,1599,1310,1674859304081.0,0.010045008154396214,0.0005579931884998039,-0.02120998637723959,-0.0011150027221743905,4.1015524116528685e-09,0.0011184986291671209
278.7175,52.7968,-172.00799999999995,429.9645,-174.96599999999998,-105.31465,0.06060919033121835,0.0,1674859304.1129,1600,1311,1674859304114.3333,0.01060000950937994,0.0005579931884998039,-0.018974980920682435,-0.0005600013671912321,-0.0005599972656379738,-0.0005600054687432884
278.94100000000003,52.79675,-172.51049999999995,429.79699999999997,-174.91,-105.42595,0.06696835655963508,0.0,1674859304.1459,1601,1312,1674859304147.6667,0.010600009509381074,-0.0005585013598665617,-0.015069999987972116,-0.0022349931885204113,0.0005599972656381083,-0.0022329972998378364
278.8855,52.68515,-172.957,429.518,-174.91,-105.3145,0.06902238603078595,0.0,1674859304.1827,1602,1313,1674859304181.0,0.005024995898507388,-0.0011165027221745538,-0.013949997253590779,-0.004464998632869204,0.0005599972656381083,-0.0011169945752218524
278.7175,52.51775000000001,-173.459,429.518,-175.0215,-105.1471,0.06960550473828807,0.0,1674859304.2157,1603,1314,1674859304214.3333,-1.6369588947083107e-08,-0.0027905068090985294,-0.014509998620782302,-0.004464998632869204,-0.0005550054565365723,0.0016755122424217922
278.718,52.5177,-173.738,429.518,-174.96599999999998,-105.1469,0.06770827545461433,0.0,1674859304.2488,1604,1315,1674859304247.6667,-0.002230005480970371,-0.0027905068090986716,-0.012275009533814938,-0.002790006811540025,-0.0005600054321222266,0.002790506798112362
278.774,52.5177,-173.90550000000005,429.5735,-174.85449999999997,-105.2588,0.06926411663759939,0.0,1674859304.2819,1605,1316,1674859304281.0,-0.0011150027587954062,-0.0016745040844826167,-0.009485002722274906,0.0005550013549843009,0.0005549972900524541,0.000557001345218226
278.718,52.5177,-174.185,429.5735,-174.743,-105.31445,0.06916679512859704,0.0,1674859304.315,1606,1317,1674859304314.3333,4.999975586501375e-06,-4.999975586408856e-07,-0.007259997290132203,0.0005550013549843009,0.002785002734401531,-0.001673504100351716
278.4945,52.57355,-174.687,429.6295,-174.40800000000004,-105.53785,0.06875925807991512,0.0,1674859304.348,1607,1318,1674859304347.6667,-0.002234989086967368,0.0005584972729625819,-0.009489986401513627,0.001114998620622484,0.0055799890870065075,-0.003909493182436322
278.271,52.4619,-175.1895,429.7415,-174.2405,-105.705,0.07254740558069595,0.0,1674859304.3811,1608,1319,1674859304381.0,-0.005029995910714341,-0.0005580054528741248,-0.012839994580244042,0.001680000000019528,0.006139990454197747,-0.004461994531316578
277.992,52.4061,-175.9145,429.7975,-174.07299999999995,-105.8726,0.07673939091313799,0.0,1674859304.4142,1609,1320,1674859304414.3333,-0.007260001355063702,-0.0011160068151821166,-0.01729500545673582,0.0022400013672107663,0.006699991821389269,-0.005581497264477621
